record_id,text,label,label_name,language,word_count,char_count
AAA-09114,Do you have two formsprings me? Because I&;m following a different account and it&;s still you? Haha,0,Non-Abusive,English,17,100
AAA-09115,"Bitches be 17 in the 9th grade talking about "" where my bae at ?"" No bitch , where ya credits at?",1,Abusive,English,22,97
AAA-09116,ass I wanted that burger but my better judgement took control of the situation,0,Non-Abusive,English,14,78
AAA-09117,get it for PC only 360 one sucks balls. Totally worth getting a new desktop for.,0,Non-Abusive,English,16,80
AAA-09118,What was the best job you&;ve ever had?,0,Non-Abusive,English,8,39
AAA-09119,Musicals: Cheesy or entertaining?,0,Non-Abusive,English,4,33
AAA-09120,Whats your favorite j. depp movie?,0,Non-Abusive,English,6,34
AAA-09121,hi Pete hehe its funny when you get put on the spot like that one take no edits warts an' all (hate watching mself tho :) ),0,Non-Abusive,English,27,123
AAA-09122,Ahh.. Probably Cookies! D:,0,Non-Abusive,English,4,26
AAA-09123,Come on man RT @BasedLaRock: Oreo needs to chill &#128686;RT @TheDonDrew: You know about these @PremiumPete? good or nah? http://t.co/Mw9QXG3vFW,0,Non-Abusive,English,20,144
AAA-09124,did you have fun this weekend??? :),0,Non-Abusive,English,7,35
AAA-09125,Not very often,0,Non-Abusive,English,3,14
AAA-09126,She's just mad cuz her big toe looks like an angry bird! Haha,0,Non-Abusive,English,13,61
AAA-09127,I'm looking forward to my son kicking my ass at chess. Will not be hard to accomplish.,0,Non-Abusive,English,17,86
AAA-09128,U would be a beast if u could get from the CO to GA by what 11pm? Damn...lol!!!!,0,Non-Abusive,English,18,80
AAA-09129,Do you/have you ever watched Desperate Housewives?,0,Non-Abusive,English,7,50
AAA-09130,I have (and hate) Charter. They forced me to upgrade from 3Mb to 5Mb and then raised my bill 50%. A-holes.,0,Non-Abusive,English,21,106
AAA-09131,Txt me what?? Lol,0,Non-Abusive,English,4,17
AAA-09132,Lets go #hoosiers #iubb &#127936; http://t.co/R6Te1dxP,0,Non-Abusive,English,6,54
AAA-09133,yes i think so,0,Non-Abusive,English,4,14
AAA-09134,You def have to do that...Philly Cheesteak is like no other...I can't eat it on the reg but damn they good as hell! :-),0,Non-Abusive,English,24,119
AAA-09135,I'm Rick James person!,0,Non-Abusive,English,4,22
AAA-09136,She dont wanna fuck me she wanna fuck my wrist.. tell her like young dro fuck dat bitch!,1,Abusive,English,18,88
AAA-09137,RT @pgammo: That the Yankees have won four straight Shane Greene starts and 7 of 9 speaks to his stability in a season of starters' emergen&#8230;,0,Non-Abusive,English,26,146
AAA-09138,geez what crawled up ur ass my man im just messing with u...take a joke...,0,Non-Abusive,English,15,74
AAA-09139,What is the one thing in the world that makes you teary eyed?:,0,Non-Abusive,English,13,62
AAA-09140,did you get all my questions? cause I&;ve been flooding you for the past few days..,0,Non-Abusive,English,16,83
AAA-09141,"RT @kreptplaydirty: Jammer just said to me he thought ""mustard on the beat ho"" was saying ""Abdullah on the beat"" this whole time LOOOOOOOL",1,Abusive,English,24,138
AAA-09142,Do you like shopping for new clothes?,0,Non-Abusive,English,7,37
AAA-09143,not even...its just too fucking cold out im too fucking sick and its too fucking cold in my basement!,0,Non-Abusive,English,19,101
AAA-09144,ill play ya saturday,0,Non-Abusive,English,4,20
AAA-09145,I've said it before and I'll say it again..... slut : p,0,Non-Abusive,English,12,55
AAA-09146,I know!!! Now I have to figure out who's gonna teach me to use the damn thing!!!LOL,0,Non-Abusive,English,17,83
AAA-09147,@boxingscene @RPopBox @BronzeBomber @boxing this Charlie Z really does need mental help check this out http://t.co/CkBS6WcZu1,0,Non-Abusive,English,16,125
AAA-09148,thiz is fucking nasttty!!!,0,Non-Abusive,English,4,26
AAA-09149,"But person you gon shave or wax that person before I bless it, Foh.",0,Non-Abusive,English,14,66
AAA-09150,RT @oddfuckingtaco: Damn I hate a person that like to argue and stuff,0,Non-Abusive,English,13,69
AAA-09151,who d you like,0,Non-Abusive,English,4,14
AAA-09152,That sucks that you got screwed present wise! Come on people! I was very blessed this year.,0,Non-Abusive,English,17,91
AAA-09153,Damn that sounds good. I love hush puppies!,0,Non-Abusive,English,8,43
AAA-09154,I actually appreciate the Goldman's unending seething hate for OJ. It warms the heart on those cold cold nights.,0,Non-Abusive,English,19,112
AAA-09155,damn dude... what's wrong??,0,Non-Abusive,English,4,27
AAA-09156,RT @Drrake: But she a hoe tho right? &#128564; http://t.co/gLe9rsfkwJ,1,Abusive,English,10,69
AAA-09157,"@firemunky When did we become a nation of giant dripping whiny pussies, anyway?! MAKE THIS DUDE PRESIDENT! Of Iraq, even. He's the MAN!",1,Abusive,English,23,135
AAA-09158,How do rumors get started?,0,Non-Abusive,English,5,26
AAA-09159,These hoes be trying 2much doing 2much,1,Abusive,English,7,38
AAA-09160,"RT @BestSagittarius: #Sagittarius can be compassionate towards other people when they want to be, especially towards the ones they care abo&#8230;",0,Non-Abusive,English,21,146
AAA-09161,now that's the spirit and a whale of a good deed....thar he (snow) blows!,0,Non-Abusive,English,14,73
AAA-09162,Real love hard to find when these person try to fake it with me,0,Non-Abusive,English,14,63
AAA-09163,"Too fast for the Feds, too person for the cops.. Had to ditch my old person, gettin sloppy wit the pots",0,Non-Abusive,English,21,102
AAA-09164,Idiotic censorship drive by #France President fails to understand that he's empowering Jihadis by censoring the internet wholesale #fail,0,Non-Abusive,English,19,136
AAA-09165,Jihadis seem to be more upset over the location of the Jedah conference in #Saudi than its purpose #ISIS,0,Non-Abusive,English,19,104
AAA-09166,"Luda said that his bitch bad, well mine looks better in any weather lol",1,Abusive,English,14,71
AAA-09167,the matrix still Kicks ASS!!!!!,0,Non-Abusive,English,5,31
AAA-09168,Dafuq is floppy bird ?,0,Non-Abusive,English,5,22
AAA-09169,Best thing that happened to you this summer? :],0,Non-Abusive,English,9,47
AAA-09170,Who&;s the most talented person you know?,0,Non-Abusive,English,7,41
AAA-09171,Wow... someone wants to smell your FEET???,0,Non-Abusive,English,7,42
AAA-09172,"RT @SportsCenter: Storybook ending in New York. Derek Jeter walks off a winner at Yankee Stadium, http://t.co/pRS2lWATK7",0,Non-Abusive,English,17,120
AAA-09173,That sucks. Haha. :D,0,Non-Abusive,English,4,20
AAA-09174,@J_Dun54 awww stuff lol I want my money too person. Who else I give one tO?,0,Non-Abusive,English,16,75
AAA-09175,Yeah it definantly has a smell. Distinctly sex smell..haha,0,Non-Abusive,English,9,58
AAA-09176,i wish i didn't own it it just takes up space here...i haven't even ever unboxed it i hate games :P (jk jk),0,Non-Abusive,English,23,107
AAA-09177,:) i lovwe you to :) we will meet haha me jo and you could go to grannys??????????????,0,Non-Abusive,English,18,86
AAA-09178,"shid, I thought it was legal to beat yo hoe.",1,Abusive,English,10,44
AAA-09179,that is too damn cute!!,0,Non-Abusive,English,5,23
AAA-09180,RT @TattedPapiChulo: Having a real bitch by your side and holding it down for you is a blessing &#128591; For Real.,1,Abusive,English,21,115
AAA-09181,Do you have a secret that no one knows but you?,0,Non-Abusive,English,11,47
AAA-09182,RT @CollegeBoy3000: Finally Mellie got some back bone. I might like her this season. 1976 pussy! #Scandal,1,Abusive,English,17,105
AAA-09183,Actually i was that kid who wanted to be by herself so i guess when i grow up im going to be ME lol! Hard question 2 answer.,0,Non-Abusive,English,28,124
AAA-09184,do you think youre more serious or sarcastic?,0,Non-Abusive,English,8,45
AAA-09185,Hell yes! Lots of them and thats including yuh!<3,0,Non-Abusive,English,9,49
AAA-09186,RT @Juicccyray: &#8220;@1stBlocJeremiah: Broke hoes always wanna argue u ain't ate all day were u get that energy from &#128514;&#128514;&#8221;RT&#128514;&#128553;&#128175;,1,Abusive,English,20,173
AAA-09187,RT @TheMattEspinosa: She literally just put the whole trash bag on lmfao http://t.co/YiERskYrfc,0,Non-Abusive,English,13,95
AAA-09188,RT @Mr_MshkL: &#1589;&#1608;&#1585;&#1577; &#1604;&#1591;&#1575;&#1574;&#1585; &#1575;&#1604;&#1603;&#1575;&#1585;&#1583;&#1610;&#1606;&#1575;&#1604; &#1575;&#1604;&#1571;&#1581;&#1605;&#1585; &#1575;&#1604;&#1605;&#1605;&#1610;&#1586;&#1548; &#1571;&#1581;&#1583; &#1588;&#1582;&#1589;&#1610;&#1575;&#1578; &#1604;&#1593;&#1576;&#1577; &#1575;&#1604;&#1591;&#1610;&#1608;&#1585; &#1575;&#1604;&#1594;&#1575;&#1590;&#1576;&#1577; angry birds &#1575;&#1604;&#1588;&#1607;&#1610;&#1585;&#1577; ! &#8226; http://t.co/0lowkClb,0,Non-Abusive,English,18,522
AAA-09189,damn! you people like your blowtorches! i'm feeling left out... i don't even own one. =( sad panda,0,Non-Abusive,English,18,98
AAA-09190,Are you due sometime this year for a doctor&;s visit?,0,Non-Abusive,English,10,53
AAA-09191,"RT @AGRIcouture: Wow RT @RingkledSuccess: Lmao RT ""@badgalcash: bet not ever come to my house again dirty person http://t.co/Qv1rUzGsfJ""",0,Non-Abusive,English,19,136
AAA-09192,Are one handed people offended when police tell them to put their hands up?,0,Non-Abusive,English,14,75
AAA-09193,@MrInfernusHD Squad builders gets you person,0,Non-Abusive,English,6,44
AAA-09194,I think of it often with me doing my little show and seeing snow :) It was a cool ass episode.,0,Non-Abusive,English,21,94
AAA-09195,RT @schooIgirI: I say nigger with love,1,Abusive,English,7,38
AAA-09196,coulda been trash talking that nigga cuz NIGGA GOT SPANKEDDD IN FANTASY,1,Abusive,English,12,71
AAA-09197,that was when wrestling was bad ass. Raw is war against wcw,0,Non-Abusive,English,12,59
AAA-09198,"Alfredo, Linguini, Pasta.... Just fancily prepared trash",0,Non-Abusive,English,7,56
AAA-09199,Parsons trash,0,Non-Abusive,English,2,13
AAA-09200,My bird got a headache &#128527;&#128530;,0,Non-Abusive,English,6,41
AAA-09201,"RT @RubinReport: You can mock Michelle Obama's #TurnipForWhat video, but the turnip is now third in line of succession for president. https&#8230;",0,Non-Abusive,English,22,146
AAA-09202,"@JamieWinn4 that's ""energy"" the City is ""Electric"" gotta go to Yankees Stadium, When they are winning. It is truly ""electrifying""",0,Non-Abusive,English,20,129
AAA-09203,Don't say anything to freak him out (that includes all of you CSPers) but I'm pretty sure her mom already has them married.,0,Non-Abusive,English,23,123
AAA-09204,@black_milk Bro... French toast crunch is raw but nothings i repeat nothing is fucking with Golden Grahams. I like them by the Kilo.,0,Non-Abusive,English,23,132
AAA-09205,sorry that sucks. I hope your Cobra kicks in soon. What's up with your hair BTW?,0,Non-Abusive,English,16,80
AAA-09206,what do you cook best?,0,Non-Abusive,English,5,22
AAA-09207,RT @B1B_Lancer: Cue the liberal left's Uncle Tom attacks against Tim Scott in 4...3...2... #tcot #teaparty #GOP,0,Non-Abusive,English,17,111
AAA-09208,RT @ThugLifeIsDead: best twitter beef all time was when @Vidal_Lucia called out Barbara hoe ass for cheating on her college bf with some pa&#8230;,1,Abusive,English,24,146
AAA-09209,These hoes needa stop tryna split relationships and get they're own damn man,1,Abusive,English,13,76
AAA-09210,"He got Channing Tatum as his bitch,I'm out",1,Abusive,English,8,42
AAA-09211,@Freegeezy17 shoot that nigger bitch in the knees....,1,Abusive,English,8,53
AAA-09212,Lmaoo tony spanked it maaad times to that bitch voice,1,Abusive,English,10,53
AAA-09213,(via @jacklayton) Charlie Angus is sending &#8220;Made in China&#8221; Canadian flag pins back to Conservatives &#8211; http://tinyurl.com/dmt397,0,Non-Abusive,English,17,145
AAA-09214,im not the one who called you a whore either haha. i play soccer and run track and did dance for eight years and did gymnastics,0,Non-Abusive,English,26,127
AAA-09215,i normally would but i go w/ my friends so i dont lose my motivation. i hate going as it is lol.,0,Non-Abusive,English,22,96
AAA-09216,RT @LouieVRee: Well damn girl you a bad person now http://t.co/wU0ARD7YIF,0,Non-Abusive,English,11,73
AAA-09217,yeah it's terrible but tell ya the truth I'd hang any political figure from my Xmas tree I hate em all lol,0,Non-Abusive,English,22,106
AAA-09218,&#8220;@iCARLEYBBY: &#8220;@DJZeeti: twitpic a selfie with light colored eyes&#8221; http://t.co/BSOYlL83Iz&#8221;&#128525;,0,Non-Abusive,English,10,123
AAA-09219,"Idgaf about you, or ya mens, ya person, none of these person. Y'all all can really off for all i care.",0,Non-Abusive,English,21,104
AAA-09220,what?!?! im sorry!!!!!! ill kick his ass for you if you wish i got some pretty wicked awesome ninja skills :),0,Non-Abusive,English,21,109
AAA-09221,haha i think that would be impossible,0,Non-Abusive,English,7,37
AAA-09222,"@luchadora41 so was slavery, prohibition and not letting women to vote... segregation jim crow laws.. etc etc i can do this all day lol",0,Non-Abusive,English,24,135
AAA-09223,The Giants trash,0,Non-Abusive,English,3,16
AAA-09224,"She also stood on her chair and screamed ""Don't pick the fat chicks from Danvers"" when he was bringing someone up on stage.",0,Non-Abusive,English,23,123
AAA-09225,Scary? Yes. It's also really fucking cool. It reads like science fiction.,0,Non-Abusive,English,12,73
AAA-09226,' I still don't got the time for a person to be actin iffy &#1043323; .,0,Non-Abusive,English,16,71
AAA-09227,@TheErniie @DesignsWithSoul pull the trigger bitch,1,Abusive,English,6,50
AAA-09228,Yeaaah,0,Non-Abusive,English,1,6
AAA-09229,as soon as I find a new sitter I am gladly going to tell her to fuck herself. No one's going to say things like that about my baby!,0,Non-Abusive,English,29,131
AAA-09230,Oomf make my skin itch. Like ew person.,0,Non-Abusive,English,8,39
AAA-09231,@PeterClifford1 @Penny_G @AngryBraveHeart @SheikhKhalifaPM love H.birds! Used to feed them when I lived in WA state. Hv them on mtn in S.Ore,0,Non-Abusive,English,22,140
AAA-09232,No fucking way. I usually take 125mg before it even does anything.,0,Non-Abusive,English,12,66
AAA-09233,is there a good way to NOT copy formatting in text? Or strip out formatting? I hate that about OS X apps.,0,Non-Abusive,English,22,105
AAA-09234,It's a FABULOUS idea! I wanna play it tonight! I say we do it in gdocs and then post it later but Im a porn whore apparently.,0,Non-Abusive,English,27,125
AAA-09235,Mmm...Pizza pie! You know...Papa Murphy's sounds damn good right now.,0,Non-Abusive,English,10,69
AAA-09236,Which is more appealing to you? Sun moon or stars?,0,Non-Abusive,English,10,50
AAA-09237,with family,0,Non-Abusive,English,2,11
AAA-09238,AlexisNicoleHodnett is my besttestt frann<3(: iloveyouu Lexiflagss(:,0,Non-Abusive,English,7,68
AAA-09239,RT @DFkinLopes: Your room bitch RT @MackinAintCeezy Tell me somethin dirty &#128520; http://t.co/0B0PZ8J4cM,1,Abusive,English,13,107
AAA-09240,I always watch My Big Fat Greek Wedding when it's on. I love Under the Tuscan Sun & Crossing Delancey too,0,Non-Abusive,English,21,105
AAA-09241,Slack jawed yokel husband http://t.co/VE1PWFrz9t,0,Non-Abusive,English,5,48
